,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
991,14sD1EmQ20kSJY3P0M82MY,Golden Hour,Golden Hour - SM STATION : NCT LAB,MARK,2023-04-07,199621,70,0.776,0.0892,0.807,0.000281,0.361,-4.039,0.128,129.015,4
992,2cbllYULJNYhcDK37Uh8hR,Birthday,Birthday - SM STATION : NCT LAB,TEN,2022-10-26,221693,70,0.535,0.268,0.528,0.0,0.121,-5.963,0.202,191.769,3
993,0fN27m84ofEpWHGwJ0THYz,Forever Only,Forever Only - SM STATION : NCT LAB,JAEHYUN,2022-08-18,196120,64,0.599,0.0776,0.757,1.59e-06,0.469,-2.728,0.126,180.017,4
994,58LUjGxK8NF8VD7KxRvONb,Up to You (feat. NCT DREAM),Up to You (feat. NCT DREAM),PRETTYMUCH,2019-11-21,160578,58,0.719,0.0364,0.803,0.0,0.147,-4.714,0.135,115.925,4
995,6hIP8wBnZ74qA0xOXhXt3v,So Am I (feat. NCT 127),So Am I (feat. NCT 127),Ava Max,2019-07-03,185034,62,0.678,0.0461,0.678,0.0,0.0751,-4.724,0.0438,130.05,4
996,2iPxDFeN27VrKgGdZ0AIKw,Whiplash,NCT #127 CHERRY BOMB– The 3rd Mini Album,NCT 127,2017-06-14,201658,58,0.815,0.0318,0.767,0.0,0.19,-6.119,0.182,99.984,4
997,1Z5Dmg7Dvu0X4oSdqLZ3Lu,Best Friend Ever,Best Friend Ever,NCT DREAM,2023-02-08,201440,64,0.789,0.022,0.869,0.0,0.0644,-1.805,0.103,107.977,4
998,4j8hB6XdIYspmYbFsBk1DD,Teddy Bear,Glitch Mode - The 2nd Album,NCT DREAM,2022-03-28,242040,60,0.731,0.71,0.594,1.18e-06,0.111,-5.688,0.0315,106.001,4
999,0z3ZZ2JKusRpapstADTxVf,Dive Into You,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,192826,66,0.767,0.23,0.715,0.0,0.139,-3.171,0.0493,75.968,4
1000,3O8G8eVrhfXTGttyQ1xVuq,CASE 143,MAXIDENT,Stray Kids,2022-10-07,191964,79,0.812,0.0961,0.89,0.0,0.0222,-2.661,0.209,100.006,4
1001,63irPUP3xB74fHdw1Aw9zR,MANIAC,ODDINARY,Stray Kids,2022-03-18,182757,79,0.581,0.154,0.8,0.0,0.0697,-2.613,0.411,119.872,5
1002,4QDpsNBlllaLGj8zbF2EE0,Charmer,ODDINARY,Stray Kids,2022-03-18,188573,74,0.786,0.0524,0.762,1.04e-05,0.0971,-2.508,0.0519,90.963,4
1003,4XPXrcpyNr30Km6aPiflJy,God’s Menu,GO LIVE,Stray Kids,2020-06-17,167922,78,0.689,0.00776,0.771,0.0,0.521,-3.618,0.0548,157.052,4
1004,0nwTMzpatarzvLvtwwzdCt,Thunderous,NOEASY,Stray Kids,2021-08-23,183266,76,0.601,0.213,0.786,0.0,0.209,-3.706,0.234,172.156,4
1005,4b3rGL8LDSkbARUUA20136,VENOM,ODDINARY,Stray Kids,2022-03-18,194840,71,0.812,0.11,0.807,0.0,0.211,-3.354,0.339,136.979,4
1006,0XuepwFJUcKN8T5zTqoP0F,Back Door,IN LIFE,Stray Kids,2020-09-14,189286,76,0.82,0.157,0.842,0.0,0.112,-3.853,0.272,107.952,4
1007,2uw2ftfyS4yJLWiTtbxasE,CIRCUS,CIRCUS,Stray Kids,2022-06-10,194440,70,0.767,0.0337,0.809,0.0,0.0353,-3.734,0.0958,97.958,4
1008,0LatE4S9UtCDwIdGQsFFKL,"Red Lights (Bang Chan, Hyunjin)",NOEASY,Stray Kids,2021-08-23,189906,74,0.707,0.179,0.74,0.0,0.612,-4.311,0.0509,127.974,4
1009,6Ib6RkvLBMD85bov85apSL,DOMINO,NOEASY,Stray Kids,2021-08-23,198720,71,0.687,0.0301,0.866,0.0,0.0755,-2.01,0.0466,160.066,4
1010,6T4o4xEh61CpgM9v4jG5DJ,"3RACHA (Bang Chan, Changbin, HAN)",MAXIDENT,Stray Kids,2022-10-07,208573,68,0.721,0.229,0.856,0.0,0.0853,-3.117,0.301,142.068,4
1011,05ib88vsMeLfwlAfrZyz99,"TASTE (Lee Know, Hyunjin, Felix)",MAXIDENT,Stray Kids,2022-10-07,216120,73,0.626,0.0559,0.623,0.0,0.199,-5.718,0.0653,140.209,4
1012,5npCUsfrlhdyjxyCa32maW,Christmas EveL,Christmas EveL,Stray Kids,2021-11-29,178529,67,0.878,0.0437,0.777,0.0,0.401,-3.702,0.163,139.989,4
1013,2sFWzfV3kqAwXEWM9BjzwH,MIROH,Clé 1 : MIROH,Stray Kids,2019-03-25,207617,68,0.564,0.0091,0.979,0.0,0.249,-3.102,0.104,126.059,4
1014,1J0qupz0gVGSB5jcRY35tL,Maknae On Top (I.N),SKZ-REPLAY,Stray Kids,2022-12-21,153453,68,0.834,0.28,0.619,1.97e-05,0.0374,-2.846,0.0465,129.986,4
1015,7CQhZA3qNDZBoTKWqjD7gR,Give Me Your TMI,MAXIDENT,Stray Kids,2022-10-07,198173,64,0.749,0.0513,0.862,0.0,0.0944,-3.494,0.136,97.982,4
1016,1HshHZrFIF5MRXWCZntOPr,CHILL,MAXIDENT,Stray Kids,2022-10-07,195146,65,0.744,0.115,0.923,0.0,0.065,-2.797,0.0507,96.005,4
1017,2L7hSYdvF0CtaM6JisfKEG,FREEZE,ODDINARY,Stray Kids,2022-03-18,178386,66,0.643,0.00674,0.868,0.0,0.0691,-2.715,0.146,159.874,4
1018,7qpSatdWQcRHA3hpedL2u4,CHEESE,NOEASY,Stray Kids,2021-08-23,182080,68,0.376,0.0302,0.946,0.0,0.147,-2.388,0.268,89.657,3
1019,2LzRBroL4J9pXLf1Nsen4s,"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",ODDINARY,Stray Kids,2022-03-18,219506,63,0.419,0.102,0.595,0.0,0.0895,-3.925,0.0278,87.822,4
1020,078fJxqEUz0LvbHSM6AoXJ,SUPER BOARD,MAXIDENT,Stray Kids,2022-10-07,185960,67,0.751,0.00653,0.87,0.0,0.077,-2.551,0.0713,103.019,4
1021,0hLvtmoexLKl14LrzxOYRt,"Drive (Bang Chan, Lee Know)",SKZ-REPLAY,Stray Kids,2022-12-21,164106,66,0.622,0.311,0.703,0.0,0.263,-3.943,0.0314,89.998,4
1022,3VMeAc0SlgLaS9RzA8TSxH,Deep end (Felix),SKZ-REPLAY,Stray Kids,2022-12-21,208373,67,0.485,0.879,0.223,0.0,0.15,-10.585,0.06,113.541,4
1023,3vGSv4l4czTve9jZoYeIWk,Connected (Bang Chan),SKZ-REPLAY,Stray Kids,2022-12-21,171973,66,0.749,0.143,0.785,4.62e-06,0.229,-5.336,0.102,102.01,4
1024,4s9diT9GXpI7QiysMkoANG,Easy,GO LIVE,Stray Kids,2020-06-17,183134,66,0.701,0.000219,0.812,1.03e-05,0.471,-5.175,0.0602,144.1,4
1025,2i15lsdOIZb9PpuAFKO58Y,"Wow (Lee Know, Hyunjin, Felix)",IN LIFE,Stray Kids,2020-09-14,193811,65,0.731,0.0037,0.723,0.0,0.068,-5.955,0.0678,127.921,4
1026,786A4mxiKmPGHA7z7dPA9K,DOODLE (Changbin),SKZ-REPLAY,Stray Kids,2022-12-21,184813,64,0.77,0.0804,0.742,0.0,0.0955,-3.749,0.336,139.88,4
1027,0bxB5Jie9fGKTIibfYVfei,"Up All Night (Bang Chan, Changbin, Felix, Seungmin)",SKZ-REPLAY,Stray Kids,2022-12-21,201720,63,0.79,0.134,0.856,0.0,0.0536,-3.4,0.0386,144.011,4
1028,1Z6NmeYIfN4e8TuEYLFTKL,Streetlight (Changbin),SKZ-REPLAY,Stray Kids,2022-12-21,189920,60,0.778,0.408,0.813,0.0,0.201,-3.824,0.129,99.994,4
1029,0aWEt5aMfU2zYxE1tg2efw,WOLFGANG,NOEASY,Stray Kids,2021-08-23,190865,63,0.524,0.0535,0.848,0.0,0.0786,-3.48,0.122,161.672,4
1030,0Ol6jHqFdJTFmsaISmCCqv,CIRCUS,CIRCUS,Stray Kids,2022-06-22,194440,51,0.767,0.0337,0.809,0.0,0.0353,-3.734,0.0958,97.958,4
1031,5kBJH5gU89axZDauhfddpy,Silent Cry,NOEASY,Stray Kids,2021-08-23,209506,68,0.69,0.139,0.876,0.0,0.281,-2.503,0.091,104.0,4
1032,35sE2Ehvd1GzBzAIC0zFIu,HEYDAY (Prod. Czaer),Street Man Fighter Original Vol.4 (Crew Songs),Various Artists,2022-09-20,144773,67,0.892,0.0335,0.808,0.0,0.0363,-3.343,0.156,137.97,4
1033,0oHn3CGVerdfLqIrN6CT42,"Muddy Water (Changbin, Hyunjin, HAN, Felix)",ODDINARY,Stray Kids,2022-03-18,197360,64,0.76,0.306,0.871,0.0,0.079,-4.741,0.231,89.989,4
1034,0OCDOcvQvozjsivREMojzx,Mixtape : Time Out,Mixtape : Time Out,Stray Kids,2022-08-01,175293,67,0.555,0.0453,0.945,0.0,0.244,-1.934,0.127,160.006,4
1035,56ZpFy1kLsXwtbHWX1CgJ4,"ZONE (Bang Chan, Changbin, HAN)",SKZ-REPLAY,Stray Kids,2022-12-21,212680,61,0.678,0.00719,0.847,0.0,0.0881,-3.936,0.0468,129.914,4
1036,0q8bRAh9BktYFcsFfXOOWI,THE SOUND,THE SOUND,Stray Kids,2023-01-28,180733,67,0.569,0.015,0.846,0.0,0.105,-3.185,0.336,188.051,4
1037,1Iu7bqGwYVB6OGq4uLt2ak,"Because (Changbin, Felix)",SKZ-REPLAY,Stray Kids,2022-12-21,198520,61,0.721,0.816,0.72,0.0,0.327,-6.085,0.133,90.009,4
1038,6e7SWgyx1EsEHmdDlsrbth,DLMLU,THE SOUND,Stray Kids,2023-02-22,194760,66,0.547,0.00685,0.755,0.0,0.345,-3.279,0.0403,139.918,4
1039,0BeqHPNJSLzfH8TZ7Adpb3,Winter Falls,Christmas EveL,Stray Kids,2021-11-29,235386,59,0.67,0.07,0.736,0.0,0.091,-4.811,0.105,97.974,4
1040,1FdnsU6An1Ye3uBJe8j23c,"Surfin’ (Lee Know, Changbin, Felix)",NOEASY,Stray Kids,2021-08-23,191333,63,0.766,0.0531,0.758,0.0,0.253,-4.647,0.0717,104.96,4
1041,7mKXEaBVWuV0dMqN0gaCBm,Hellevator,Mixtape,Stray Kids,2018-01-08,240000,58,0.515,0.00816,0.816,0.0,0.35,-2.33,0.165,78.17,4
1042,2ovMFHvl5jWOZdhd9hL7uf,THE SOUND,THE SOUND,Stray Kids,2023-02-22,180733,67,0.569,0.015,0.846,0.0,0.105,-3.185,0.336,188.051,4
1043,4lQGQuedW0yyrq1mGL3RMr,Easy,IN LIFE,Stray Kids,2020-09-14,183134,60,0.701,0.000219,0.812,1.03e-05,0.471,-5.175,0.0602,144.1,4
1044,5FM1V3qjHroqsXRBbL57rW,The View,NOEASY,Stray Kids,2021-08-23,201746,62,0.758,0.0558,0.814,0.0,0.138,-4.132,0.106,110.001,4
1045,2xo84jGkxFPrZmmBtS3Pkd,Lonely St.,ODDINARY,Stray Kids,2022-03-18,164853,64,0.686,0.248,0.825,0.0,0.0761,-3.192,0.0582,90.053,4
1046,0nuXhivBOFDiriWCpdyU93,Limbo (Lee Know),SKZ-REPLAY,Stray Kids,2022-12-21,197146,65,0.509,0.434,0.599,0.0,0.105,-5.416,0.065,161.838,4
1047,0mO2bmPbzwl9Y7RK4UcIZa,Stray Kids,Siren,Cedar,2014-12-10,224440,10,0.492,0.000321,0.869,0.0263,0.0899,-5.775,0.029,144.017,4
1048,4zHvWi4iFAG45lgiN7smLC,NO PROBLEM (Feat. Felix of Stray Kids),IM NAYEON,NAYEON,2022-06-24,196160,65,0.599,0.0503,0.752,0.0,0.149,-3.165,0.13,115.356,4
1049,7LejwWdaR4vDXriOUSsFVs,Stray Kids,There's Always Another Girl,Juliana Hatfield,2011-08-30,175013,2,0.42,0.0854,0.524,5.03e-05,0.0971,-12.115,0.0326,156.808,4
1050,24nK8tW7Pt3Inh2utttuoG,HIP,reality in BLACK,MAMAMOO,2019-11-14,195306,72,0.782,0.0376,0.731,3.15e-05,0.0956,-4.581,0.143,138.032,4
1051,6E7jAJN2e3znSHyPCdQqx8,gogobebe,White Wind,MAMAMOO,2019-03-14,195855,64,0.704,0.114,0.787,0.0,0.228,-3.114,0.082,96.929,4
1052,0oeVHAgY8Q7Mdce5Quj2G4,ILLELLA,MIC ON,MAMAMOO,2022-10-11,166053,68,0.523,0.00359,0.83,0.0,0.0806,-2.089,0.167,173.931,4
1053,3a7OyTsoZ8CCBdvEEvzLBv,Egotistic,RED MOON,MAMAMOO,2018-07-16,196018,65,0.617,0.318,0.83,0.0,0.176,-3.312,0.0689,97.912,4
1054,3qUJ0kC9YdBO5qRFdYXeXX,Starry Night,Yellow Flower,MAMAMOO,2018-03-07,211236,61,0.581,0.656,0.773,0.0,0.112,-3.302,0.0499,124.138,4
1055,5WitNasXEIRptoLIQUcXMx,Décalcomanie,MEMORY,MAMAMOO,2016-11-07,215997,58,0.648,0.113,0.859,0.0,0.448,-2.384,0.0472,115.434,4
1056,4BZXVFYCb76Q0Klojq4piV,AYA,TRAVEL,MAMAMOO,2020-11-03,211280,63,0.634,0.101,0.858,8.56e-06,0.258,-2.226,0.0809,91.688,4
1057,0bDYceyQd1jnJO4sK47YxU,Dingga,Dingga,MAMAMOO,2020-10-20,179080,62,0.772,0.0549,0.925,0.0,0.201,-2.788,0.108,119.963,4
1058,2qwyjoSsSr3M7HTt611Q5O,Wind flower,BLUE;S,MAMAMOO,2018-11-29,236816,57,0.735,0.656,0.795,0.0,0.0665,-2.918,0.0518,113.988,4
1059,15djITIu5osnO9yIT29r0Z,mumumumuch,I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,209093,52,0.74,0.0756,0.828,0.0,0.14,-3.296,0.0787,120.072,4
1060,04qiPs2ScJrI7hgQ8mz4im,GGBB,"ACT 1, SCENE 1",MAMAMOO+,2023-03-29,185786,60,0.77,0.0956,0.771,0.0,0.302,-2.849,0.117,137.893,4
1061,0ZeGfEAL5Rl4pd5LZBGuEK,Maria,María,Hwa Sa,2020-06-29,199026,73,0.658,0.238,0.749,2.03e-06,0.272,-2.967,0.0634,128.909,4
1062,7kDmaRZ2kbxqcsJrynRR8i,Chico malo,Chico malo,MAMAMOO+,2023-03-21,159053,60,0.82,0.182,0.769,0.0,0.0398,-2.467,0.0629,121.988,4
1063,0nj3n4bJXhBOloivWUOMYc,Decalcomanie 2021,I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,252693,45,0.67,0.0161,0.827,0.0,0.0918,-4.68,0.045,115.41,4
1064,3BUZUCu1uHaTvroizwqLHt,You’re the Best,Melting,MAMAMOO,2016-02-26,230914,49,0.683,0.0395,0.86,0.0,0.239,-3.243,0.0471,122.03,4
1065,0YltOLvdxFrB6mexkc2ruh,Travel,TRAVEL,MAMAMOO,2020-11-03,211533,46,0.711,0.368,0.897,0.0,0.354,-2.825,0.0598,124.97,4
1066,4VOZzJeoNhvvTaGTztogVt,Mr-Ambiguous,Hello,MAMAMOO,2014-06-18,221488,50,0.752,0.415,0.852,0.0,0.233,-3.45,0.0806,124.942,4
1067,1uYgNXNnBTQnboOwlYBLd1,"1,2,3 Eoi!",MIC ON,MAMAMOO,2022-10-11,176093,51,0.862,0.0664,0.875,9.97e-06,0.0778,-2.476,0.149,120.084,4
1068,1RNnRdT27xNUTdechKtSVT,L.I.E.C,MIC ON,MAMAMOO,2022-10-11,178146,52,0.735,0.021,0.923,0.0,0.038,-2.119,0.0703,122.002,4
1069,2MODoWGuNV60V7X9JRmcFh,Taller than You,Melting,MAMAMOO,2016-02-26,184362,47,0.732,0.0944,0.684,0.0,0.143,-3.99,0.416,200.316,4
1070,0cLXk75Pan3mhRlWqHiynh,Where Are We Now,WAW,MAMAMOO,2021-06-02,223546,49,0.407,0.744,0.494,1.62e-05,0.157,-5.272,0.0343,117.55,4
1071,6JO6fHEpjYE8ILDhweIqQj,Better (Feat. BIG Naughty),Better,MAMAMOO+,2022-08-30,186880,50,0.834,0.288,0.64,0.0,0.151,-3.576,0.0525,115.014,4
1072,3qXBWNyVNkgYW3IDQiVLmu,Mamamoo,Alienware,Closed for Repairs,2019-12-04,98048,0,0.676,0.891,0.26,0.886,0.106,-13.37,0.0727,95.003,4
1073,26QjdjBGammFUDpEbSO6EB,Mr. Ambiguous 2021,I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,228186,41,0.668,0.381,0.918,0.0,0.116,-2.259,0.111,124.97,4
1074,0icGgAiUx5b0amQLycmGUr,Um Oh Ah Yeh,Pink Funky,MAMAMOO,2015-06-19,214087,49,0.729,0.128,0.893,0.0,0.167,-1.896,0.0476,104.977,4
1075,550UTr3DIiMPveuG6O02ma,ZzZz,reality in BLACK,MAMAMOO,2019-11-14,205346,39,0.688,0.28,0.638,0.0,0.0602,-4.188,0.177,163.865,4
1076,7ekgLF4iLXzAgabQ4TqOrS,HIP (Remix ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,269813,47,0.726,0.0803,0.837,9.11e-05,0.148,-4.227,0.19,137.99,4
1077,2kBaZ1oHXgPhpWe30gIv2z,Egotistic (Blistering sun ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,211226,45,0.64,0.148,0.892,0.0,0.116,-2.845,0.0412,97.975,4
1078,0VPBuXtEG16NtN5ZGYJ7lV,WANNA BE MYSELF,WANNA BE MYSELF,MAMAMOO,2020-09-10,206240,49,0.713,0.0747,0.867,8.25e-06,0.127,-3.523,0.079,124.058,4
1079,3PxQzRCmHMKTCQ0DrIQFbe,Emotion,Melting,MAMAMOO,2016-02-26,207832,39,0.662,0.0885,0.882,0.0,0.303,-4.825,0.123,100.045,4
1080,42F4g6tJpWpqpRb4hYqF6g,gogobebe (Rock ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,220333,47,0.615,0.00957,0.764,0.0,0.15,-3.158,0.0357,96.998,4
1081,3RqUX4U46H6TPdH30gPy4k,Yes I Am,Purple,MAMAMOO,2017-06-22,211660,50,0.737,0.14,0.894,0.0,0.0523,-2.779,0.254,120.115,4
1082,5A05GrtX9Qwkwv41HEK39N,LLL,"ACT 1, SCENE 1",MAMAMOO+,2023-03-29,207306,50,0.809,0.413,0.761,0.0,0.266,-4.257,0.0818,95.08,4
1083,5jJceu1XzlE3bPQhQTZ2Ul,Diamond,TRAVEL,MAMAMOO,2020-11-03,160173,39,0.679,0.27,0.582,0.00795,0.104,-5.113,0.168,159.882,4
1084,4e5OwyRhNsoLqGQYzfuV5B,Chico malo,"ACT 1, SCENE 1",MAMAMOO+,2023-03-29,159053,49,0.814,0.189,0.754,0.0,0.0394,-2.499,0.0599,121.968,4
1085,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,GREAT!,MOMOLAND,2018-01-03,208863,67,0.785,0.0149,0.744,0.00666,0.0661,-4.249,0.0369,126.018,4
1086,0Nrton8zP9yzBMCnV5RGe5,Gleam,Gleam,MAMAMOO,2019-07-24,184360,48,0.77,0.106,0.784,0.0,0.0769,-3.839,0.147,117.961,4
1087,6oS5qBlnci7unQjdLiok41,Destiny,reality in BLACK,MAMAMOO,2019-11-14,247600,49,0.562,0.473,0.793,0.0,0.239,-4.647,0.133,131.917,4
1088,3VTzAXLXUyEH5DzOt5AhSo,Starry Night (Orchestra ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,214440,44,0.566,0.416,0.727,0.0,0.117,-2.707,0.0381,123.888,4
1089,2CC7fLFEcJBrO82NUwi9Op,Piano Man,Piano Man,MAMAMOO,2014-11-21,195237,47,0.783,0.324,0.853,0.0,0.807,-2.737,0.0564,111.042,4
1090,6XmZNkGNEJngWnT7ITrLpV,I Miss You,Melting,MAMAMOO,2016-02-26,256245,48,0.597,0.544,0.703,0.0,0.0906,-2.943,0.0551,116.177,4
1091,7JDiC68AKimlvMCmZQuA9n,HONEY,容 : FACE,Solar,2022-03-16,167626,62,0.821,0.138,0.786,3.55e-06,0.0736,-1.839,0.0578,115.003,4
1092,1kpQ2Gtry1UABK2r2GpAQs,Better,reality in BLACK,MAMAMOO,2019-11-14,196706,43,0.668,0.312,0.731,0.0,0.145,-3.581,0.0434,101.008,4
1093,1AToLLvWghQgiBFef1iGuR,I`m a B,Guilty Pleasure,Hwa Sa,2021-11-24,167333,63,0.711,0.135,0.77,8.9e-06,0.18,-4.724,0.0826,139.968,4
1094,1AyaC7MTNuwqAsiAbzdU3k,Freakin Shoes,Pink Funky,MAMAMOO,2015-06-19,179686,37,0.771,0.0142,0.71,0.0,0.284,-4.351,0.153,95.019,4
1095,6qyz1KOlGJsKYJ4ZsRmRSD,TWIT,TWIT,Hwa Sa,2019-02-13,190785,63,0.679,0.122,0.813,2.83e-06,0.263,-3.367,0.199,136.067,4
1096,4MidkNeonif4PcWSjkwOb7,Don’t,"The Hyena on the Keyboard, Pt. 4",Loco,2018-04-21,231654,62,0.849,0.538,0.486,0.0,0.127,-7.049,0.0669,92.022,4
1097,1PZCEDvDL7BvZ6RxJ6YHxR,Hello,Hello,MAMAMOO,2014-06-18,43587,34,0.765,0.673,0.373,6.74e-06,0.163,-7.5,0.0903,107.016,4
1098,2FA4veLVh3jf7O8q5VhNh5,Somebody!,Somebody,Loco,2022-07-25,177413,61,0.719,0.329,0.683,0.0,0.123,-6.081,0.0328,105.02,4
1099,6Uvj0I6nDoxTmIZQwOZqvQ,Catch (Feat. Hwa Sa),Strawberry,Epik High,2023-02-01,224000,59,0.872,0.23,0.546,2.68e-06,0.137,-6.183,0.184,109.923,4
1100,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,RENAISSANCE,Beyoncé,2022-07-29,225388,90,0.78,0.0368,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,4
1101,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,236133,80,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4
1102,6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,82,0.784,0.0112,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,4
1103,4JehYebiI9JE8sR8MisGVb,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-17,261640,77,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
1104,5hgnY0mVcVetszbb85qeDg,Partition,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,319466,72,0.418,0.029,0.441,0.0707,0.306,-11.522,0.283,175.928,4
1105,2XMAWynSTIst5KmLSv0Npf,AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,2022-07-29,198897,81,0.789,0.00348,0.614,0.00152,0.283,-6.491,0.0579,126.035,4
1106,02M6vucOvmRfMxTXDUwRXu,7/11,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,213506,71,0.747,0.0128,0.705,0.0,0.126,-5.137,0.126,136.024,4
1107,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,323480,74,0.583,0.00972,0.621,0.00106,0.181,-6.902,0.0479,140.036,4
1108,7rl7ao5pb9BhvAzPdWStxi,Telephone,The Fame Monster (Deluxe Edition),Lady Gaga,2009-08-05,220626,74,0.825,0.00587,0.832,0.000789,0.114,-5.853,0.0403,122.021,4
1109,7eQpbVg3tjHmtdOlAHxaTr,CUFF IT - WETTER REMIX,CUFF IT,Beyoncé,2023-02-08,249406,74,0.66,0.434,0.688,0.0,0.489,-6.34,0.0564,118.05,4
1110,6g0Orsxv6glTJCt4cHsRsQ,Formation,Lemonade,Beyoncé,2016-04-23,206080,75,0.896,0.00532,0.621,0.0,0.196,-6.857,0.237,121.966,4
1111,1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,2022-07-29,215459,80,0.545,0.00453,0.641,6.59e-05,0.171,-6.398,0.0998,121.892,4
1112,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),4,Beyoncé,2011-06-24,236093,75,0.732,0.00496,0.899,4.64e-05,0.372,-4.237,0.143,127.091,4
1113,5xlLG6RthtyXShVhGA3ojN,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,75,0.788,0.011,0.694,1.48e-05,0.142,-5.308,0.0372,126.042,4
1114,40xhyfAPDoMtv494MfPevP,XO,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,215946,68,0.47,0.164,0.793,1.31e-06,0.313,-8.929,0.26,170.1,4
1115,5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,RENAISSANCE,Beyoncé,2022-07-29,278281,79,0.693,0.0581,0.887,2.71e-06,0.27,-5.039,0.0795,114.942,4
1116,5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,70,0.426,0.0383,0.584,0.0,0.188,-5.293,0.296,193.437,4
1117,3ERa3mEeOnrh2Mc47qM6T1,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-14,261640,67,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
1118,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,4,Beyoncé,2011-06-24,267413,77,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4
1119,7cvkXf3AwPGT041PyOi5VX,Dance for You,4,Beyoncé,2011-06-24,377466,65,0.621,0.0321,0.781,0.0,0.173,-6.062,0.0636,110.002,4
1120,0Fl4eWzVaMUOdXcOrj6F1q,VIRGO'S GROOVE,RENAISSANCE,Beyoncé,2022-07-29,368758,74,0.683,0.0781,0.85,1.09e-06,0.741,-5.042,0.0699,107.988,4
1121,1LCm0lFnEsxR2oPqyHLGX9,THIQUE,RENAISSANCE,Beyoncé,2022-07-29,244792,73,0.823,0.0616,0.536,0.0143,0.326,-10.123,0.319,128.955,4
1122,0314PeD1sQNonfVWix3B2K,ENERGY (feat. Beam),RENAISSANCE,Beyoncé,2022-07-29,116727,77,0.903,0.281,0.519,0.000106,0.155,-9.151,0.26,114.991,4
1123,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,B'Day Deluxe Edition,Beyoncé,2007-05-29,227853,73,0.447,0.0293,0.694,5.46e-06,0.167,-4.637,0.382,175.868,4
1124,3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,2022-07-29,273997,74,0.674,0.0843,0.625,0.0015,0.11,-9.593,0.0514,120.004,4
1125,1w7cgGZR86yWz1pA2puVJD,HEATED,RENAISSANCE,Beyoncé,2022-07-29,260769,78,0.785,0.0636,0.732,0.000807,0.265,-5.724,0.164,110.952,4
1126,7LikBkHerFGZ58QHVOKp1t,Before I Let Go - Homecoming Live Bonus Track,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-17,240776,59,0.71,0.0686,0.842,0.0,0.337,-5.424,0.0944,102.994,4
1127,4DByEumlGTZKSzuVEZ35eo,PURE/HONEY,RENAISSANCE,Beyoncé,2022-07-29,288254,75,0.857,0.0122,0.558,4.8e-05,0.288,-7.888,0.134,123.973,4
1128,2HWWNoWEEEECwZhAiLg7ib,Beautiful Liar,B'Day Deluxe Edition,Beyoncé,2007-05-29,199853,76,0.764,0.00554,0.751,0.000237,0.164,-3.74,0.0703,91.977,4
